id,sentence_id,tag,quote,correction,start,end,annotation_source
147720,6867026,gov,совете,советом,6,7,rlc-errant-2023-08-27
147721,6867026,syntax,,",",8,8,rlc-errant-2023-08-27
147722,6868002,prep,В,На,0,1,rlc-errant-2023-08-27
147723,6868002,gov,студенты,студентов,10,11,rlc-errant-2023-08-27
147724,6868002,gov,магистранты,магистрантов,12,13,rlc-errant-2023-08-27
147725,6868002,prep,из,с,13,14,rlc-errant-2023-08-27
147726,6868002,syntax,,",",16,16,rlc-errant-2023-08-27
147727,6868005,lex,верила,знала,2,3,rlc-errant-2023-08-27
147728,6868005,conj,что,,4,5,rlc-errant-2023-08-27
147729,6868005,wo,это сон,сон это,5,7,rlc-errant-2023-08-27
147730,6868007,syntax,,",",1,1,rlc-errant-2023-08-27
147731,6868007,gov,студенты,студентов,2,3,rlc-errant-2023-08-27
147732,6868007,num,института,институтов,10,11,rlc-errant-2023-08-27
147733,6868007,syntax,Поморской акедемии,Поморскую академию,16,18,rlc-errant-2023-08-27
147734,6868012,syntax,,",",4,4,rlc-errant-2023-08-27
147735,6868012,ref,,такие,4,4,rlc-errant-2023-08-27
147736,6868012,nominative,башню,башня,13,14,rlc-errant-2023-08-27
147737,6868012,morph,Ведмь,ведьм,15,16,rlc-errant-2023-08-27
147738,6868012,agrgender,построенный,построенная,18,19,rlc-errant-2023-08-27
147739,6868012,syntax,,",",22,22,rlc-errant-2023-08-27
147740,6868012,wo,из истории многое,многое из истории,24,27,rlc-errant-2023-08-27
147741,6868015,conj,та,то,15,16,rlc-errant-2023-08-27
147742,6868015,prep,,в,18,18,rlc-errant-2023-08-27
147743,6868015,agrnum,которые,котором,18,19,rlc-errant-2023-08-27
147744,6868015,syntax,,",",21,21,rlc-errant-2023-08-27
147745,6868015,agrgender,первым,первой,22,23,rlc-errant-2023-08-27
147746,6868018,prep,в,на,7,8,rlc-errant-2023-08-27
147747,6868018,refl,хочешь,хочется,12,13,rlc-errant-2023-08-27
147748,6868018,infl,свежым,свежим,16,17,rlc-errant-2023-08-27
147749,6868018,syntax,,",",18,18,rlc-errant-2023-08-27
147750,6868018,ortho,дарить,дарит,20,21,rlc-errant-2023-08-27
147751,6868019,num,Голос,Голоса,0,1,rlc-errant-2023-08-27
147752,6868019,num,птицы,птиц,1,2,rlc-errant-2023-08-27
147753,6868019,lex,,журчание,3,3,rlc-errant-2023-08-27
147754,6868019,syntax,",",,4,5,rlc-errant-2023-08-27
147755,6868019,agrnum,сопровождает,сопровождают,7,8,rlc-errant-2023-08-27
147756,6868019,lex,конца,,10,11,rlc-errant-2023-08-27
147757,6869002,lex,теплоту,тепло,7,8,rlc-errant-2023-08-27
147758,6869002,syntax,,",",8,8,rlc-errant-2023-08-27
147759,6869002,syntax,,",",9,9,rlc-errant-2023-08-27
147760,6869002,syntax,,",",10,10,rlc-errant-2023-08-27
147761,6869002,morph,дрогоценные,драгоценные,14,15,rlc-errant-2023-08-27
147762,6869003,agrgender,научила,научил,2,3,rlc-errant-2023-08-27
147763,6869003,agrgender,честным,честной,5,6,rlc-errant-2023-08-27
147764,6869003,gender,добрым,доброй,7,8,rlc-errant-2023-08-27
147765,6869003,agrgender,воспитала,воспитал,9,10,rlc-errant-2023-08-27
147766,6869014,wo,не только является,является не только,3,6,rlc-errant-2023-08-27
147767,6869014,ref,,мне,11,11,rlc-errant-2023-08-27
147768,6869015,ref,Еще,Это,0,1,rlc-errant-2023-08-27
147769,6869015,gender,соседы,соседи,10,11,rlc-errant-2023-08-27
147770,6869015,syntax,",",,11,12,rlc-errant-2023-08-27
147771,6869019,ortho,встечаешься,встречаешься,1,2,rlc-errant-2023-08-27
147772,6869019,prep,,с,2,2,rlc-errant-2023-08-27
147773,6869019,syntax,,",",4,4,rlc-errant-2023-08-27
147774,6869019,asp,сломать,ломать,6,7,rlc-errant-2023-08-27
147775,6869019,lex,,где,18,18,rlc-errant-2023-08-27
147776,6870003,gov,Фильмы,Фильмов,0,1,rlc-errant-2023-08-27
147777,6870003,syntax,,",",1,1,rlc-errant-2023-08-27
147778,6870003,agrnum,неизгладимые,неизгладимый,6,7,rlc-errant-2023-08-27
147779,6870003,num,следы,след,7,8,rlc-errant-2023-08-27
147780,6870003,syntax,,",",8,8,rlc-errant-2023-08-27
147781,6870007,ref,Это,Этот,0,1,rlc-errant-2023-08-27
147782,6870007,agrnum,возникшие,возникшей,9,10,rlc-errant-2023-08-27
147783,6870013,syntax,,",",8,8,rlc-errant-2023-08-27
147784,6870013,prep,,об,9,9,rlc-errant-2023-08-27
147785,6870013,gov,одного мусульманина,одном мусульманине,9,11,rlc-errant-2023-08-27
147786,6870013,gender,Индий,Индии,12,13,rlc-errant-2023-08-27
147787,6870013,tense,страдающий,страдающем,14,15,rlc-errant-2023-08-27
147788,6870013,ref,,он,19,19,rlc-errant-2023-08-27
147789,6870016,syntax,,",",5,5,rlc-errant-2023-08-27
147790,6870016,conj,,что,5,5,rlc-errant-2023-08-27
147791,6870016,agrnum,воспринимает,воспринимают,7,8,rlc-errant-2023-08-27
147792,6870017,agrnum,объясняются,объясняется,4,5,rlc-errant-2023-08-27
147793,6871003,syntax,,",",1,1,rlc-errant-2023-08-27
147794,6871004,prep,,В,0,0,rlc-errant-2023-08-27
147795,6871007,ref,этом,этой,1,2,rlc-errant-2023-08-27
147796,6871007,syntax,которую борется,", которые борются",8,10,rlc-errant-2023-08-27
147797,6871010,syntax,,",",5,5,rlc-errant-2023-08-27
147798,6871010,agrgender,изменилась,изменился,9,10,rlc-errant-2023-08-27
147799,6871011,ref,свою,,11,12,rlc-errant-2023-08-27
147800,6871011,syntax,,",",13,13,rlc-errant-2023-08-27
147801,6872001,gov,стихотворение,стихотворении,1,2,rlc-errant-2023-08-27
147802,6872001,misspell,вернуется,возвращается,15,16,rlc-errant-2023-08-27
147803,6872001,lex,вымоется,моется,21,22,rlc-errant-2023-08-27
147804,6872001,lex,приоденется,приодевается,23,24,rlc-errant-2023-08-27
147805,6872001,syntax,не смотря,игнорируя,28,30,rlc-errant-2023-08-27
147806,6872002,gov,этот сын,этому сыну,8,10,rlc-errant-2023-08-27
147807,6872002,brev,безразличный,безразлично,10,11,rlc-errant-2023-08-27
147808,6872002,ref,,он,12,12,rlc-errant-2023-08-27
147809,6872002,misspell,заботясь,заботится,13,14,rlc-errant-2023-08-27
147810,6872005,lex,провожу,привожу,2,3,rlc-errant-2023-08-27
147811,6872005,lex,понимания,мысли,5,6,rlc-errant-2023-08-27
147812,6872007,lex,неприличной,плохой,11,12,rlc-errant-2023-08-27
147813,6872007,syntax,во,. Во,13,14,rlc-errant-2023-08-27
147814,6872007,syntax,",",,16,17,rlc-errant-2023-08-27
147815,6872007,morph,милыму,милому,21,22,rlc-errant-2023-08-27
147816,6872010,space+ins,на пример,например,13,15,rlc-errant-2023-08-27
147817,6872010,syntax,к,для достижения,23,24,rlc-errant-2023-08-27
147818,6872010,conj,но,Но,27,28,rlc-errant-2023-08-27
147819,6872010,asp,достигал,достиг,33,34,rlc-errant-2023-08-27
147820,6872012,infl,вернёться,вернется,7,8,rlc-errant-2023-08-27
147821,6872012,syntax,,",",8,8,rlc-errant-2023-08-27
147822,6872012,morph,реализирует,реализует,11,12,rlc-errant-2023-08-27
147823,6872014,asp,объясняет,объяснить,10,11,rlc-errant-2023-08-27
147824,6872019,syntax,путь,жизненном пути,1,2,rlc-errant-2023-08-27
147825,6872019,lex,жизни,,2,3,rlc-errant-2023-08-27
147826,6872019,morph,",",:,7,8,rlc-errant-2023-08-27
147827,6872019,lex,придерживаться,придержаться,12,13,rlc-errant-2023-08-27
147828,6873003,conj,которое,что,10,11,rlc-errant-2023-08-27
147829,6873003,lex,новом,,21,22,rlc-errant-2023-08-27
147830,6873004,morph,предверии,преддверии,4,5,rlc-errant-2023-08-27
147831,6873004,agrnum,становится,становятся,8,9,rlc-errant-2023-08-27
147832,6873007,syntax,,",",12,12,rlc-errant-2023-08-27
147833,6873010,lex,будучи,став,2,3,rlc-errant-2023-08-27
147834,6873010,syntax,,",",4,4,rlc-errant-2023-08-27
147835,6873010,lex,хорошо,,6,7,rlc-errant-2023-08-27
147836,6874002,syntax,,",",12,12,rlc-errant-2023-08-27
147837,6874004,conj,"Потому что , как",Как,0,4,rlc-errant-2023-08-27
147838,6874004,ref,которых,которые,19,20,rlc-errant-2023-08-27
147839,6874008,agrnum,относятся,относится,25,26,rlc-errant-2023-08-27
147840,6874008,brev,принятую,принятому,34,35,rlc-errant-2023-08-27
147841,6874008,syntax,,",",43,43,rlc-errant-2023-08-27
147842,6874012,wo,должен быть обязательно,обязательно должен быть,2,5,rlc-errant-2023-08-27
147843,6874020,lex,в будущем,,1,3,rlc-errant-2023-08-27
147844,6874020,morph,уверенна,уверена,3,4,rlc-errant-2023-08-27
147845,6874020,lex,,в будущем,6,6,rlc-errant-2023-08-27
147846,6875002,hyphen+del,Когда,Когда-то в,0,1,rlc-errant-2023-08-27
147847,6875002,misspell,-то,школе,1,2,rlc-errant-2023-08-27
147848,6875002,agrgender,играл,играла,3,4,rlc-errant-2023-08-27
147849,6875002,lex,", то есть в школе",,6,11,rlc-errant-2023-08-27
147850,6875004,syntax,,",",5,5,rlc-errant-2023-08-27
147851,6875004,asp,верит,поверит,8,9,rlc-errant-2023-08-27
147852,6875007,syntax,,",",6,6,rlc-errant-2023-08-27
147853,6875007,prep,у,позади,7,8,rlc-errant-2023-08-27
147854,6875007,lex,сзади,,9,10,rlc-errant-2023-08-27
147855,6875007,syntax,,",",18,18,rlc-errant-2023-08-27
147856,6875008,tense,разозлилось,разозлилась,2,3,rlc-errant-2023-08-27
147857,6875008,syntax,,",",5,5,rlc-errant-2023-08-27
147858,6875008,lex,очкариком,,10,11,rlc-errant-2023-08-27
147859,6875012,syntax,,",",3,3,rlc-errant-2023-08-27
147860,6875013,syntax,,",",2,2,rlc-errant-2023-08-27
147861,6875013,syntax,,",",3,3,rlc-errant-2023-08-27
147862,6875013,syntax,,",",7,7,rlc-errant-2023-08-27
147863,6875013,tense,идет,шел,12,13,rlc-errant-2023-08-27
147864,6875013,prep,перед,передо,13,14,rlc-errant-2023-08-27
147865,6875015,ref,которая,,5,6,rlc-errant-2023-08-27
147866,6875015,lex,еще,,7,8,rlc-errant-2023-08-27
147867,6875015,syntax,смеха,сих пор со смехом это,9,10,rlc-errant-2023-08-27
147868,6875017,space+ins,1- й,1-й,0,2,rlc-errant-2023-08-27
147869,6875017,syntax,,",",3,3,rlc-errant-2023-08-27
147870,6875020,syntax,,",",3,3,rlc-errant-2023-08-27
147871,6875020,nominative,макарон,макароны,5,6,rlc-errant-2023-08-27
147872,6875020,space+ins,по -любому,по-любому,8,10,rlc-errant-2023-08-27
147873,6875020,agrgender,самая,самое,12,13,rlc-errant-2023-08-27
147874,6875020,agrgender,вкусная,вкусное,13,14,rlc-errant-2023-08-27
147875,6875020,num,блюда,блюдо,14,15,rlc-errant-2023-08-27
147876,6875022,agrgender,Одна,Один,0,1,rlc-errant-2023-08-27
147877,6875022,num,стихотворение,стихотворения,3,4,rlc-errant-2023-08-27
147878,6875022,syntax,другая,другой -,5,6,rlc-errant-2023-08-27
147879,6875022,syntax,",",,7,8,rlc-errant-2023-08-27
147880,6875024,lex,,нашим университетом,2,2,rlc-errant-2023-08-27
147881,6875024,ref,наш универ,его,4,6,rlc-errant-2023-08-27
147882,6875026,syntax,",",,1,2,rlc-errant-2023-08-27
147883,6875026,lex,никак,нисколько,3,4,rlc-errant-2023-08-27
147884,6875026,tense,жалею,жалела,5,6,rlc-errant-2023-08-27
147885,6875026,syntax,,",",6,6,rlc-errant-2023-08-27
147886,6875026,syntax,с раннего пошла,ходила,7,10,rlc-errant-2023-08-27
147887,6875026,num,массовку,массовки,11,12,rlc-errant-2023-08-27
147888,6875026,num,концерт,концерты,13,14,rlc-errant-2023-08-27
147889,6875026,syntax,,.,18,18,rlc-errant-2023-08-27
147890,6875026,agrnum,массовку,массовкам,19,20,rlc-errant-2023-08-27
147891,6875027,syntax,,",",2,2,rlc-errant-2023-08-27
147892,6875027,gender,который,которая,2,3,rlc-errant-2023-08-27
147893,6875027,prep,на,в,4,5,rlc-errant-2023-08-27
147894,6875027,gov,жизнь,жизни,7,8,rlc-errant-2023-08-27
147895,6876008,ref,мне,мое,4,5,rlc-errant-2023-08-27
147896,6876008,syntax,",",,7,8,rlc-errant-2023-08-27
147897,6876008,ref,которая,,8,9,rlc-errant-2023-08-27
147898,6876008,ref,я,,9,10,rlc-errant-2023-08-27
147899,6876008,lex,люблю,,10,11,rlc-errant-2023-08-27
147900,6876009,prep,,к,1,1,rlc-errant-2023-08-27
147901,6876009,lex,,приходят,2,2,rlc-errant-2023-08-27
147902,6876009,lex,придут,",",6,7,rlc-errant-2023-08-27
147903,6876012,conj,После ухода,Когда,0,2,rlc-errant-2023-08-27
147904,6876012,syntax,близких,"гости расходятся ,",2,3,rlc-errant-2023-08-27
147905,6876012,agrgender,своем,своей,5,6,rlc-errant-2023-08-27
147906,6876012,gov,пожеланий,пожелания,11,12,rlc-errant-2023-08-27
147907,6876013,syntax,,",",1,1,rlc-errant-2023-08-27
147908,6876013,lex,дает,дарят,3,4,rlc-errant-2023-08-27
147909,6876013,ref,это,", самые",5,6,rlc-errant-2023-08-27
147910,6876013,ref,всего,,9,10,rlc-errant-2023-08-27
147911,6876014,num,Украшение,Украшения,0,1,rlc-errant-2023-08-27
147912,6876014,num,сумка,сумки,2,3,rlc-errant-2023-08-27
147913,6876014,syntax,,-,5,5,rlc-errant-2023-08-27
147914,6876014,lex,сохраняю,храню,6,7,rlc-errant-2023-08-27
147915,6876014,lex,вечно,долго,7,8,rlc-errant-2023-08-27
147916,6876014,gov,шкафе,шкафу,9,10,rlc-errant-2023-08-27
147917,6876015,lex,,", дорогой",3,3,rlc-errant-2023-08-27
147918,6876015,lex,дорогий,,4,5,rlc-errant-2023-08-27
147919,6877001,syntax,,",",3,3,rlc-errant-2023-08-27
147920,6877001,num,лет,год,6,7,rlc-errant-2023-08-27
147921,6877004,syntax,,",",5,5,rlc-errant-2023-08-27
147922,6877004,syntax,,",",6,6,rlc-errant-2023-08-27
147923,6877004,ref,,я,7,7,rlc-errant-2023-08-27
147924,6877004,syntax,,",",10,10,rlc-errant-2023-08-27
147925,6877004,lex,скажу,говорю,10,11,rlc-errant-2023-08-27
147926,6877006,conj,"В моей семье , а она у",У,0,7,rlc-errant-2023-08-27
147927,6877006,ref,меня,нас,7,8,rlc-errant-2023-08-27
147928,6877006,lex,,семья,9,9,rlc-errant-2023-08-27
147929,6877006,ref,Я,я,10,11,rlc-errant-2023-08-27
147930,6877009,lex,,", мы",3,3,rlc-errant-2023-08-27
147931,6877009,morph,обезательно,обязательно,3,4,rlc-errant-2023-08-27
147932,6877009,syntax,,",",8,8,rlc-errant-2023-08-27
147933,6877011,conj,как,,3,4,rlc-errant-2023-08-27
147934,6877011,ref,мы,,4,5,rlc-errant-2023-08-27
147935,6877011,lex,учимся,,5,6,rlc-errant-2023-08-27
147936,6877011,ref,,мы,8,8,rlc-errant-2023-08-27
147937,6877012,ref,Им,Ему,0,1,rlc-errant-2023-08-27
147938,6877012,syntax,,",",3,3,rlc-errant-2023-08-27
147939,6877012,morph,общаяются,общаются,11,12,rlc-errant-2023-08-27
147940,6877012,ref,ними,собой,13,14,rlc-errant-2023-08-27
147941,6877012,conj,какая,как,15,16,rlc-errant-2023-08-27
147942,6877012,syntax,у них разговорная речь,они разговаривают,16,20,rlc-errant-2023-08-27
147943,6877015,conj,а,и,9,10,rlc-errant-2023-08-27
147944,6877015,syntax,,",",16,16,rlc-errant-2023-08-27
147945,6877026,prep,,в,12,12,rlc-errant-2023-08-27
147946,6877026,syntax,,",",14,14,rlc-errant-2023-08-27
147947,6877026,conj,,но,14,14,rlc-errant-2023-08-27
147948,6878001,syntax,-,,1,2,rlc-errant-2023-08-27
147949,6878001,morph,девушка-студентка,студентка,2,3,rlc-errant-2023-08-27
147950,6878001,hyphen+ins,3-курса,3 курса,3,4,rlc-errant-2023-08-27
147951,6878003,lex,рыжая,рыжеволосая,1,2,rlc-errant-2023-08-27
147952,6878003,num,овальными лицами,овальным лицом,12,14,rlc-errant-2023-08-27
147953,6878005,num,таких одеждах,такой одежде,2,4,rlc-errant-2023-08-27
147954,6878005,lex,удобно,комфортно,6,7,rlc-errant-2023-08-27
147955,6878015,syntax,ей смотрю,"за ней ухаживаю ,",1,3,rlc-errant-2023-08-27
147956,6878015,lex,родной,за,4,5,rlc-errant-2023-08-27
147957,6878015,lex,мальчик,ребенком,5,6,rlc-errant-2023-08-27
147958,6878027,asp,включит,включают,1,2,rlc-errant-2023-08-27
147959,6878027,syntax,,",",3,3,rlc-errant-2023-08-27
147960,6878029,num,Книги,Книг,0,1,rlc-errant-2023-08-27
147961,6878029,lex,так мало читаю,,1,4,rlc-errant-2023-08-27
147962,6878029,lex,,я читаю мало,7,7,rlc-errant-2023-08-27
147963,6878029,agrgender,связано,связана,11,12,rlc-errant-2023-08-27
147964,6878029,agrgender,этой,этим,13,14,rlc-errant-2023-08-27
147965,6878029,num,языками,языком,14,15,rlc-errant-2023-08-27
147966,6878034,lex,Посоветую,Советую,0,1,rlc-errant-2023-08-27
147967,6878040,syntax,помогает решать,помогают ее решить,10,12,rlc-errant-2023-08-27
147968,6878044,morph,нерсерезные,несерьезны,4,5,rlc-errant-2023-08-27
147969,6878044,syntax,,",",5,5,rlc-errant-2023-08-27
147970,6878047,prep,на,,1,2,rlc-errant-2023-08-27
147971,6878047,nominative,этом,это,2,3,rlc-errant-2023-08-27
147972,6879005,ref,Это,это,6,7,rlc-errant-2023-08-27
147973,6879005,conj,и,",",10,11,rlc-errant-2023-08-27
147974,6879005,syntax,,",",20,20,rlc-errant-2023-08-27
147975,6879009,morph,ру,родом,4,5,rlc-errant-2023-08-27
147976,6879014,syntax,,",",1,1,rlc-errant-2023-08-27
147977,6879014,prep,над,,3,4,rlc-errant-2023-08-27
147978,6879014,mode,что бы,чтобы,12,14,rlc-errant-2023-08-27
147979,6879015,wo,", я учусь настаивать на своём","я учусь настаивать на своём ,",4,10,rlc-errant-2023-08-27
147980,6879015,lex,,у меня,11,11,rlc-errant-2023-08-27
147981,6879016,com,больше,более,12,13,rlc-errant-2023-08-27
147982,6879016,wo,он поступает мерзко,мерзко он поступает,13,16,rlc-errant-2023-08-27
147983,6880011,wo,"не только океанариум , но и аттракционы и кинотеатр есть","есть не только океанариум , но и аттракционы и кинотеатр",2,12,rlc-errant-2023-08-27
147984,6880014,syntax,",",,1,2,rlc-errant-2023-08-27
147985,6880014,lex,поехать,съездить,3,4,rlc-errant-2023-08-27
147986,6880014,syntax,",",,7,8,rlc-errant-2023-08-27
147987,6880015,prep,в,на,6,7,rlc-errant-2023-08-27
147988,6880015,ref,её,их,14,15,rlc-errant-2023-08-27
147989,6880015,infl,нету,нет,15,16,rlc-errant-2023-08-27
147990,6881003,syntax,,",",4,4,rlc-errant-2023-08-27
147991,6881007,syntax,,",",26,26,rlc-errant-2023-08-27
147992,6881007,syntax,,",",33,33,rlc-errant-2023-08-27
147993,6881008,syntax,,",",9,9,rlc-errant-2023-08-27
147994,6881008,syntax,,",",12,12,rlc-errant-2023-08-27
147995,6881008,morph,первые,впервые,18,19,rlc-errant-2023-08-27
147996,6881008,syntax,,",",21,21,rlc-errant-2023-08-27
147997,6881009,syntax,,",",3,3,rlc-errant-2023-08-27
147998,6881009,infl,наверно,наверное,5,6,rlc-errant-2023-08-27
147999,6881009,syntax,,",",6,6,rlc-errant-2023-08-27
148000,6881009,syntax,,",",8,8,rlc-errant-2023-08-27
148001,6881013,ref,она,,1,2,rlc-errant-2023-08-27
148002,6881013,syntax,,",",4,4,rlc-errant-2023-08-27
148003,6881014,syntax,,",",2,2,rlc-errant-2023-08-27
148004,6881014,ref,,этого,15,15,rlc-errant-2023-08-27
148005,6881020,syntax,,",",2,2,rlc-errant-2023-08-27
148006,6881020,ref,своими,,5,6,rlc-errant-2023-08-27
148007,6881020,syntax,,",",20,20,rlc-errant-2023-08-27
148008,6881021,prep,за,,5,6,rlc-errant-2023-08-27
148009,6881021,ref,этим,этой,6,7,rlc-errant-2023-08-27
148010,6881021,lex,сердцем,любовью,7,8,rlc-errant-2023-08-27
148011,6881022,syntax,,",",5,5,rlc-errant-2023-08-27
148012,6881023,lex,передать,передавать,3,4,rlc-errant-2023-08-27
148013,6881023,syntax,,:,16,16,rlc-errant-2023-08-27
148014,6881023,syntax,,",",21,21,rlc-errant-2023-08-27
148015,6881023,lex,же,,26,27,rlc-errant-2023-08-27
148016,6881024,lex,,", что главное",2,2,rlc-errant-2023-08-27
148017,6881024,wo,оценки не,не оценки,2,4,rlc-errant-2023-08-27
148018,6881024,lex,самое главное,,4,6,rlc-errant-2023-08-27
148019,6881025,syntax,,-,2,2,rlc-errant-2023-08-27
148020,6881033,prep,,У,0,0,rlc-errant-2023-08-27
148021,6881033,ref,Его,него,0,1,rlc-errant-2023-08-27
148022,6881033,syntax,,",",2,2,rlc-errant-2023-08-27
148023,6881033,syntax,,",",5,5,rlc-errant-2023-08-27
148024,6881033,ref,,он,5,5,rlc-errant-2023-08-27
148025,6881035,com,по раньше,пораньше,4,6,rlc-errant-2023-08-27
148026,6881037,syntax,,",",2,2,rlc-errant-2023-08-27
148027,6881037,wo,в квартире вместе,вместе в квартире,9,12,rlc-errant-2023-08-27
148028,6881038,syntax,,",",2,2,rlc-errant-2023-08-27
148029,6881038,conj,,что,2,2,rlc-errant-2023-08-27
148030,6881038,lex,,и,5,5,rlc-errant-2023-08-27
148031,6881041,syntax,,",",6,6,rlc-errant-2023-08-27
148032,6881041,infl,наверно,наверное,12,13,rlc-errant-2023-08-27
148033,6881041,syntax,,",",13,13,rlc-errant-2023-08-27
148034,6881041,syntax,,",",15,15,rlc-errant-2023-08-27
148035,6881042,syntax,,",",5,5,rlc-errant-2023-08-27
148036,6881049,morph,.,?,7,8,rlc-errant-2023-08-27
148037,6881050,agrnum,который,которые,5,6,rlc-errant-2023-08-27
148038,6881050,lex,,", не слышен",8,8,rlc-errant-2023-08-27
148039,6881050,lex,маленького,,15,16,rlc-errant-2023-08-27
148040,6882003,syntax,,-,15,15,rlc-errant-2023-08-27
148041,6882003,syntax,,",",22,22,rlc-errant-2023-08-27
148042,6882003,syntax,,",",27,27,rlc-errant-2023-08-27
148043,6882003,syntax,тд,т . д,29,30,rlc-errant-2023-08-27
148044,6882004,syntax,,",",1,1,rlc-errant-2023-08-27
148045,6882004,mode,что бы,чтобы,4,6,rlc-errant-2023-08-27
148046,6882004,wo,"они начинают работать не покладая рук ,",", они начинают работать не покладая рук",8,15,rlc-errant-2023-08-27
148047,6882004,lex,трудиться в поте лица,,15,19,rlc-errant-2023-08-27
148048,6882004,prep,в,под,23,24,rlc-errant-2023-08-27
148049,6882004,conj,что,", чтобы",31,32,rlc-errant-2023-08-27
148050,6882004,mode,бы,,32,33,rlc-errant-2023-08-27
148051,6882004,conj,хоть,хотя,36,37,rlc-errant-2023-08-27
148052,6882004,hyphen+del,кем то,бы кем-то,37,39,rlc-errant-2023-08-27
148053,6882005,syntax,,",",1,1,rlc-errant-2023-08-27
148054,6882005,syntax,нашем веке,наше время,4,6,rlc-errant-2023-08-27
148055,6882006,gov,всеми,всем,1,2,rlc-errant-2023-08-27
148056,6882006,syntax,,",",2,2,rlc-errant-2023-08-27
148057,6882006,mode,что бы,чтобы,2,4,rlc-errant-2023-08-27
148058,6882006,space+ins,не смотря,несмотря,7,9,rlc-errant-2023-08-27
148059,6882009,syntax,,",",3,3,rlc-errant-2023-08-27
148060,6882009,syntax,,",",7,7,rlc-errant-2023-08-27
148061,6882011,syntax,,",",2,2,rlc-errant-2023-08-27
148062,6882011,syntax,,",",9,9,rlc-errant-2023-08-27
148063,6882011,syntax,,",",10,10,rlc-errant-2023-08-27
148064,6882012,conj,Так как силы,Силы,0,3,rlc-errant-2023-08-27
148065,6882012,syntax,,",",6,6,rlc-errant-2023-08-27
148066,6882014,agrgender,такова,таково,3,4,rlc-errant-2023-08-27
148067,6882014,syntax,,",",4,4,rlc-errant-2023-08-27
148068,6882014,gender,его,ее,14,15,rlc-errant-2023-08-27
148069,6882014,prep,,с,15,15,rlc-errant-2023-08-27
148070,6882015,syntax,,",",1,1,rlc-errant-2023-08-27
148071,6882017,wo,там уже,уже там,2,4,rlc-errant-2023-08-27
148072,6882017,syntax,,",",6,6,rlc-errant-2023-08-27
148073,6882018,space+ins,не мало важно,немаловажно,3,6,rlc-errant-2023-08-27
148074,6882018,syntax,,",",10,10,rlc-errant-2023-08-27
148075,6882018,lex,,объясняя,10,10,rlc-errant-2023-08-27
148076,6882018,syntax,с объяснениями,",",11,13,rlc-errant-2023-08-27
148077,6882018,prep,по,в,15,16,rlc-errant-2023-08-27
148078,6882018,syntax,правильному течению,правильное русло,16,18,rlc-errant-2023-08-27
148079,6882020,syntax,,",",7,7,rlc-errant-2023-08-27
148080,6882021,asp,признаст,признает,3,4,rlc-errant-2023-08-27
148081,6882021,syntax,,",",6,6,rlc-errant-2023-08-27
148082,6882022,ref,того,",",4,5,rlc-errant-2023-08-27
148083,6882022,ref,свой,,10,11,rlc-errant-2023-08-27
148084,6882022,lex,течение,направление,21,22,rlc-errant-2023-08-27
148085,6883001,syntax,,",",1,1,rlc-errant-2023-08-27
148086,6883003,prep,У,Для,0,1,rlc-errant-2023-08-27
148087,6883003,syntax,,",",2,2,rlc-errant-2023-08-27
148088,6883003,infl,наверно,наверное,2,3,rlc-errant-2023-08-27
148089,6883003,syntax,,",",3,3,rlc-errant-2023-08-27
148090,6883006,num,улицах,улице,6,7,rlc-errant-2023-08-27
148091,6883006,prep,с,со,9,10,rlc-errant-2023-08-27
148092,6883006,agrnum,поднимает,поднимают,11,12,rlc-errant-2023-08-27
148093,6883006,syntax,у детей,детям,13,15,rlc-errant-2023-08-27
148094,6883008,agrgender,настало,настал,2,3,rlc-errant-2023-08-27
148095,6883008,syntax,,",",24,24,rlc-errant-2023-08-27
148096,6883008,syntax,,",",26,26,rlc-errant-2023-08-27
148097,6883008,syntax,вместе с тобой,",",27,30,rlc-errant-2023-08-27
148098,6883008,lex,державшие,держаящие,30,31,rlc-errant-2023-08-27
148099,6883008,prep,на,в,31,32,rlc-errant-2023-08-27
148100,6883008,lex,,", вместе с тобой",36,36,rlc-errant-2023-08-27
148101,6883008,lex,,потом,46,46,rlc-errant-2023-08-27
148102,6883008,lex,взорвать,запустить,50,51,rlc-errant-2023-08-27
148103,6883011,syntax,,",",6,6,rlc-errant-2023-08-27
148104,6883013,syntax,,",",3,3,rlc-errant-2023-08-27
148105,6883013,gov,новая жизнь,новой жизни,12,14,rlc-errant-2023-08-27
148106,6883013,gov,которая,которую,15,16,rlc-errant-2023-08-27
148107,6883013,syntax,,",",20,20,rlc-errant-2023-08-27
148108,6883013,ortho,изменится,измениться,26,27,rlc-errant-2023-08-27
148109,6883013,conj,да,и,27,28,rlc-errant-2023-08-27
148110,6883013,lex,лица,листа,30,31,rlc-errant-2023-08-27
148111,6884002,syntax,,",",4,4,rlc-errant-2023-08-27
148112,6884002,asp,делать,сделать,10,11,rlc-errant-2023-08-27
148113,6884011,hyphen+ins,По-моему,По моему,0,1,rlc-errant-2023-08-27
148114,6884011,syntax,,",",2,2,rlc-errant-2023-08-27
148115,6885001,syntax,",",,4,5,rlc-errant-2023-08-27
148116,6885012,lex,,другого,14,14,rlc-errant-2023-08-27
148117,6885012,asp,проделали,делали,14,15,rlc-errant-2023-08-27
148118,6885014,syntax,,",",9,9,rlc-errant-2023-08-27
148119,6885014,asp,дал,давал,14,15,rlc-errant-2023-08-27
148120,6885014,lex,не,,16,17,rlc-errant-2023-08-27
